id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement
5416510830,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0
2201500030,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0
325059171,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0
952003285,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460
3211290370,463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0
1072010350,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0
8856950070,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0
925059078,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770
7855801090,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400
723099065,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0
6116500075,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0
1118500030,810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0
424069250,785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530
3291800710,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720
6838700060,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0
2231500030,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080
2231500030,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080
7683900200,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0
8155830060,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0
98020310,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0
9423400140,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530
1545804860,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530
2883200160,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0
7132300695,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0
1726059053,270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0
624111000,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010
808300310,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0
8563040160,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970
713500030,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320
8651600160,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0
9517200030,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0
2460700700,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490
1223039290,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0
2890100060,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660
7972600860,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0
8857320070,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0
4047200695,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0
1653500070,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0
1923000030,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0
3649100320,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0
7375300160,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220
5175800060,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0
1604601375,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900
2473251090,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0
9126100861,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420
3420069065,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580
6021501685,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0
1151100070,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0
8856950240,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0
9385200055,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180
7821200390,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0
8078520310,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0
1565950030,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0
1560930070,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0
6700400140,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0
2422029094,517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0
1774220160,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0
1525200060,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0
1678400105,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0
3426059070,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380
824079032,563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475
2697100140,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910
8724300030,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0
8678500060,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0
625049299,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0
6073200075,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0
6388900710,538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0
1442860160,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0
7942600310,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0
1545808560,245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500
936000060,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0
9808650060,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580
3754700160,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240
305500140,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0
5468750060,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0
2944010240,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0
3454000060,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690
646910160,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0
8564950390,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0
2268400350,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270
7504101040,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400
11500890,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0
9528102772,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0
284000223,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580
3353401710,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0
8159610030,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0
3179100435,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350
822079033,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0
8857600960,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0
1774000200,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0
2024069128,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935
1049010390,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0
7905370390,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040
4140090240,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150
4055700030,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710
3775300030,333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0
2525300030,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0
1324059104,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650
2287000030,811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0
7702010030,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0
1529200340,496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0
2122039094,705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200
1742800030,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370
1796360350,255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0
6154500070,1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0
1843100340,348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0
8944290160,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0
4166600473,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0
7282300125,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0
8658300340,80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0
2419600075,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0
2621760350,325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0
1723049270,340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350
4123840310,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0
2172000075,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0
8651611170,868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0
8820902200,1199000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980
8651610890,1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040
1853080570,859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0
3629920030,520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0
1604602050,460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530
6844700810,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200
66000070,315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0
6665800030,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130
2205700350,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850
5466000030,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0
6189200125,849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0
9169600135,525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450
2625069070,1385000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860,0
8732131090,295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700
9286000240,1067000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000
1895000260,207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0
8691370400,699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0
5423010350,1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0
8562501040,452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620
2475200140,370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0
7942100310,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0
3760000030,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440
1727500340,397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070,440
9828702519,490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360
4432600075,725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400
7806300030,299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470
9274202270,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300
7852030960,437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120,0
7852170140,650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0
7518503335,475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630
5467900070,342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0
1245002952,1197350.0,4,2.5,2770,7800,2.0,0,0,3,10,2770,0
8906200070,280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0
5379805885,240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330,0
2769600560,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0
9238901420,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160
5113400431,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720
3885805665,1485000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030,0
8121200810,585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580,850
5126310400,480000.0,4,2.5,2600,7787,2.0,0,0,3,8,2600,0
7322910030,1095000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410,0
2827100070,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0
9276201895,615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950
4402700070,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0
1922059046,308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580,400
925059288,750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400,0
4386700135,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370
1923069078,890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180,0
1432400335,288000.0,3,1.0,1190,7560,1.0,0,0,5,6,1190,0
1180003090,190000.0,2,1.0,630,6000,1.0,0,0,3,6,630,0
726049331,515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010
3340401555,235000.0,4,1.5,1690,11054,1.0,0,0,4,5,1690,0
7453000070,275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0
4348800030,727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240,0
7202331420,650000.0,4,2.5,3040,6587,2.0,0,0,3,7,3040,0
3225079035,1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,6050,0
6381500700,365000.0,4,1.0,1590,7085,1.5,0,0,3,6,1590,0
339500160,662000.0,3,1.75,2500,36947,1.0,0,0,3,9,2500,0
1545807610,270500.0,3,2.5,1780,7848,1.0,0,0,3,7,1320,460
1843200240,200000.0,2,1.5,1360,1898,2.0,0,0,3,7,1360,0
4403600270,970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740,0
2008200060,160000.0,3,1.5,1010,9600,1.0,0,0,4,7,1010,0
1521069070,204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0
2459500310,358000.0,3,2.25,1610,6655,2.0,0,0,4,7,1610,0
6204420070,452000.0,4,1.75,1570,8268,1.0,0,0,3,7,1570,0
5694500105,595000.0,2,2.0,1510,4000,1.0,0,0,4,7,1010,500
5466410030,249000.0,3,2.0,1360,6082,1.0,0,0,3,7,1360,0
9485740340,346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0
622049114,2125000.0,3,2.5,5403,24069,2.0,1,4,4,12,5403,0
2270000070,280000.0,4,2.5,1560,4350,2.0,0,0,3,7,1560,0
1310900260,318888.0,4,1.75,2320,12000,1.0,0,0,4,8,2270,50
224069094,530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0
7800800160,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0
2944000240,910000.0,4,2.5,3350,29242,2.0,0,0,3,11,3350,0
4139400710,782000.0,4,2.5,2380,9614,2.0,0,0,4,10,2380,0
7899800860,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350
2473420140,315000.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740
5000500055,215000.0,2,1.0,1320,8865,1.0,0,0,4,6,1320,0
4099500935,705000.0,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040
1373800295,1450000.0,3,3.0,4380,6320,2.0,0,3,5,10,3580,800
4025300135,451000.0,3,1.75,1790,9813,2.0,0,0,3,7,1790,0
3294700310,261000.0,2,1.0,750,8125,1.0,0,0,4,6,750,0
8718500075,396000.0,3,1.5,1300,8280,1.0,0,0,5,7,1300,0
4309710240,725000.0,4,2.5,2990,29170,2.0,0,3,3,9,2990,0
5486800070,1950000.0,7,3.5,4640,15235,2.0,0,1,3,11,2860,1780
236400320,238000.0,4,1.0,1400,7242,1.5,0,0,3,7,1400,0
4376700570,750000.0,6,1.75,2750,9563,2.0,0,0,4,8,2750,0
8648100200,331500.0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0
3624079046,460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820
1921069084,404950.0,4,2.25,2340,217014,1.0,0,0,4,8,2340,0
6431500140,880000.0,3,2.5,2870,5163,2.0,0,0,3,9,2870,0
2725069050,863000.0,4,2.5,4120,22370,2.0,0,0,3,10,4120,0
5307100060,638700.0,3,1.75,2080,9162,1.0,0,0,3,7,1370,710
7203102050,435000.0,3,2.5,1840,5680,2.0,0,0,3,7,1840,0
561000075,260000.0,3,1.0,1180,5350,1.5,0,0,4,6,1180,0
2436701180,671500.0,5,2.75,2160,4000,1.5,0,0,5,7,1530,630
809002765,610000.0,3,1.0,1180,3400,1.5,0,0,3,8,1180,0
4045500710,405000.0,2,0.75,1160,15029,1.0,0,0,4,6,870,290
5104510270,338900.0,4,2.5,1830,5612,2.0,0,0,3,7,1830,0
98020350,720000.0,4,4.0,3200,7708,2.0,0,0,3,10,3200,0
1714900060,442000.0,5,3.0,2560,5445,1.5,0,0,4,7,1760,800
1189000030,650000.0,5,2.75,2550,5040,1.5,0,0,5,8,2550,0
2473360060,263500.0,3,1.75,1330,9917,1.0,0,0,3,7,1040,290
222069082,300000.0,2,1.0,1220,75794,1.0,0,0,4,7,1220,0
8669160310,266000.0,3,2.5,1805,3402,2.0,0,0,3,7,1805,0
1526069135,930000.0,4,4.0,6050,84942,2.5,0,2,3,9,4150,1900
1088650310,530000.0,4,2.5,2320,5493,2.0,0,0,3,8,2320,0
8945200860,180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0
7853240200,619000.0,3,2.5,2720,6439,2.0,0,0,3,9,2720,0
7511800070,264000.0,3,1.5,1820,10608,1.0,0,0,4,7,1820,0
2998800125,730000.0,2,2.25,2130,4920,1.5,0,4,4,7,1530,600
3876300310,439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060,0
5419800510,268500.0,4,1.75,1420,7500,1.0,0,0,4,7,1080,340
192460060,330000.0,3,1.75,1510,15744,1.0,0,0,3,7,1510,0
7942601895,640000.0,3,2.5,2160,4000,1.5,0,0,3,8,1960,200
7504010570,900000.0,3,2.5,3180,12600,2.0,0,0,4,11,3180,0
1442740140,370000.0,3,2.25,2110,13300,2.0,0,0,4,8,2110,0
6909200575,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730
2525069041,505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820
3620069036,265000.0,3,1.75,1820,32666,1.0,0,0,4,7,1820,0
2781280390,290000.0,3,2.5,1610,2937,2.0,0,0,3,8,1610,0
9542830350,296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0
1123049053,360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0
8018600765,240500.0,3,1.75,1460,10584,1.0,0,0,3,7,990,470
3278600240,372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0
7846200070,595000.0,3,2.5,3370,14402,2.0,0,2,3,9,3370,0
662310400,515000.0,4,3.0,3590,8249,2.0,0,0,3,9,3590,0
8651100140,1220000.0,4,2.25,3200,15367,2.0,0,0,4,9,3200,0
8682250350,507000.0,2,1.75,1670,6460,1.0,0,0,3,8,1670,0
3211230260,399950.0,4,2.0,2420,31465,1.0,0,0,3,9,2420,0
4233400340,185000.0,3,1.75,1430,10816,2.0,0,0,3,7,1430,0
7199350340,460000.0,3,1.75,1440,7070,1.0,0,0,3,7,1440,0
3904901710,435500.0,3,2.25,1450,4789,2.0,0,0,3,7,1450,0
240000058,469000.0,4,2.75,3550,13938,1.0,0,0,5,8,2100,1450
6865200444,531000.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160
9498200046,443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0
1796380960,223000.0,3,2.0,1670,6824,1.0,0,0,3,7,1300,370
5631500868,590000.0,4,3.5,3100,15842,2.0,0,0,3,8,2400,700
3126049411,340000.0,2,2.5,1100,1760,3.0,0,0,3,7,1100,0
2321300390,650000.0,3,2.0,1870,3388,1.0,0,0,4,8,1230,640
3905040800,533600.0,3,2.5,1930,5080,2.0,0,0,4,8,1930,0
4379400260,695000.0,3,2.75,2540,4694,2.0,0,0,3,9,2540,0
5115000160,242000.0,3,1.75,1280,7524,1.5,0,0,4,7,1280,0
2826049234,425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540
6600700030,525000.0,3,2.25,1490,9414,2.0,0,0,3,7,1490,0
3904930240,485000.0,3,2.5,1880,5502,2.0,0,0,3,8,1880,0
9407110700,175000.0,3,1.0,1250,9775,1.0,0,0,3,7,1250,0
1682500160,210000.0,3,2.0,1440,7210,1.0,0,0,3,8,1440,0
8078570390,260000.0,3,2.5,1920,7415,2.0,0,0,3,7,1920,0
3010300240,577000.0,3,2.5,2060,5750,1.0,0,0,3,7,1330,730
9500900135,200000.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0
461001615,605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940,820
6411600069,325000.0,3,1.0,990,6750,1.0,0,0,4,6,990,0
7812800565,289500.0,3,1.0,960,6400,1.0,0,0,4,6,820,140
7548300731,559950.0,3,2.5,1660,1458,3.0,0,0,3,9,1660,0
8925100390,1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,1330,570
7010700292,543500.0,3,2.25,1270,2790,1.0,0,0,3,7,990,280
9485951170,480000.0,4,2.25,3250,34293,2.0,0,0,4,9,3250,0
5437820310,218000.0,3,1.0,960,9633,1.0,0,0,5,6,960,0
582000135,565000.0,2,1.75,1330,6000,1.0,0,0,4,7,960,370
3204800370,426700.0,3,1.75,2080,7700,1.0,0,0,5,7,1600,480
8832900550,650000.0,3,2.5,2690,11575,1.0,0,3,3,8,2130,560
9550204515,542000.0,2,1.0,890,3060,1.0,0,0,3,7,770,120
7199330390,415000.0,3,1.75,1070,8000,1.0,0,0,3,7,1070,0
6131600060,214000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0
5379805460,245000.0,3,1.5,1360,8910,2.0,0,0,5,7,1360,0
7212652180,314500.0,3,2.0,2050,13303,1.0,0,0,3,8,2050,0
6379500640,1120000.0,3,1.5,3000,5750,2.0,0,0,5,9,2000,1000
4315700060,378000.0,2,2.0,1300,3850,1.0,0,0,3,7,800,500
3329500060,305000.0,4,2.5,2250,9091,1.0,0,0,3,7,1340,910
4140090320,595000.0,5,2.75,3740,6750,1.0,0,0,4,8,1980,1760
9385200045,729500.0,3,2.5,1660,1091,3.0,0,1,3,9,1530,130
7852180340,430000.0,3,2.5,2360,6699,2.0,0,0,3,7,2360,0
1545804340,240000.0,3,1.75,1760,6500,1.0,0,0,3,7,1150,610
2490200320,545000.0,3,1.75,1680,6200,1.5,0,0,3,7,1680,0
2218000335,530000.0,3,1.75,1320,2500,1.0,0,0,3,7,870,450
922049078,157000.0,1,1.0,870,26326,1.0,0,0,3,6,870,0
2586800270,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0
4338800370,220000.0,3,1.0,1000,6020,1.0,0,0,3,6,1000,0
7214700350,521000.0,4,1.75,2020,36400,1.0,0,0,4,8,1550,470
3226200105,325000.0,3,1.0,1920,6862,1.0,0,2,3,7,1120,800
2324039036,597500.0,3,2.0,2150,5400,1.5,0,0,4,7,1380,770
7849202231,337000.0,3,2.5,1470,3976,2.0,0,0,3,7,1470,0
5196410260,1000000.0,3,2.5,3180,10492,2.0,0,2,3,10,3180,0
3760500116,3070000.0,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600
2985800030,495000.0,3,1.0,990,6000,1.0,0,0,3,6,990,0
259900160,748000.0,4,3.5,2770,3330,2.0,0,0,3,8,1970,800
708000030,888000.0,3,1.5,1250,8710,1.0,0,0,4,7,1250,0
192460310,269900.0,3,1.75,1140,22267,1.0,0,0,3,7,1140,0
9412200260,496500.0,4,2.5,2250,14440,1.0,0,0,3,7,1550,700
1062100116,475000.0,3,2.5,1640,5097,2.0,0,0,3,7,1640,0
6798100662,312000.0,3,1.5,1255,1374,3.0,0,0,3,7,1255,0
1775920350,323000.0,3,1.0,1290,12231,1.0,0,0,3,7,1290,0
2525500260,331000.0,3,1.75,1300,9079,1.0,0,0,3,7,1300,0
6145600041,306000.0,3,1.5,1220,1086,3.0,0,0,3,8,1220,0
3300701615,655000.0,4,2.5,2630,4000,3.0,0,0,3,8,2630,0
5151600340,290000.0,3,1.5,1950,15954,1.0,0,0,4,8,1950,0
7613700521,1250000.0,4,3.25,3160,5000,2.0,0,0,5,9,2360,800
2710600045,460000.0,3,1.75,1550,4708,1.0,0,0,4,7,860,690
5101405124,435000.0,4,2.5,1700,6380,1.0,0,0,4,7,850,850
6067910030,664000.0,4,2.75,2510,11880,1.0,0,0,5,8,1630,880
1959701890,865000.0,4,1.75,1800,4180,2.0,0,3,4,8,1800,0
1402200340,385000.0,3,1.75,1800,18000,1.0,0,0,3,8,1200,600
3558900070,497000.0,3,2.25,1870,9315,1.0,0,0,3,7,1350,520
7846700310,280000.0,2,1.0,1010,3000,1.0,0,0,4,7,1010,0
3348401740,188000.0,2,1.5,1120,17487,1.0,0,0,3,6,1120,0
3013300288,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,1200,890
7852070060,1145000.0,4,3.5,4370,18361,2.0,0,0,3,11,4370,0
5029450160,222000.0,3,2.0,1440,7187,1.0,0,0,4,7,970,470
3526069070,799000.0,4,3.0,2580,209523,2.0,0,0,3,8,2580,0
5104540240,609900.0,4,2.5,3190,7399,2.0,0,0,3,10,3190,0
3438500486,413000.0,4,3.5,2380,5809,2.0,0,0,4,7,1750,630
5102400105,400000.0,4,1.0,1420,4875,1.5,0,0,3,7,1420,0
2346200030,802541.0,5,2.75,2990,6768,2.0,0,0,3,9,2990,0
1321710030,320000.0,3,2.5,2680,7757,2.0,0,0,3,8,2680,0
7853290030,507000.0,4,2.5,2730,7649,2.0,0,0,3,7,2730,0
1566100400,387500.0,3,1.0,1220,8329,1.0,0,0,3,6,1220,0
1775800800,396000.0,3,1.0,1500,12616,1.0,0,0,3,7,1500,0
9133600075,373000.0,3,1.75,1830,11788,1.0,0,1,3,8,1430,400
5450900060,1484900.0,5,2.5,4570,19252,2.0,0,0,5,10,4570,0
1402600700,359900.0,4,2.25,2470,7698,2.0,0,0,3,8,2470,0
8024200350,410000.0,2,1.0,800,4342,1.0,0,0,3,6,670,130
3121500340,690000.0,4,2.5,2900,23488,2.0,0,0,3,9,2900,0
7697870860,245000.0,3,2.0,1410,5760,1.0,0,0,3,7,1410,0
7527200030,700000.0,5,2.5,2830,25958,1.0,0,1,5,8,1610,1220
2013200390,268000.0,4,1.75,1680,9966,1.0,0,0,3,7,1100,580
766500030,225000.0,3,1.75,1760,26055,1.0,0,0,3,7,920,840
6664000030,980000.0,4,2.25,2240,11034,2.0,0,0,3,8,2240,0
9349900105,795000.0,2,1.0,1380,5000,1.5,0,2,3,5,1380,0
1895000045,195000.0,2,1.0,820,5100,1.0,0,0,3,6,820,0
6205500030,480000.0,4,2.0,2180,10575,1.0,0,0,2,6,1730,450
7011200260,485000.0,4,2.0,1400,3600,1.0,0,0,3,7,1100,300
41000454,130000.0,2,1.0,880,9000,1.0,0,0,3,5,880,0
7203600550,325000.0,2,1.0,1060,5703,1.0,0,2,4,6,1060,0
9477200560,440000.0,3,1.75,1530,7245,1.0,0,0,4,7,1530,0
4022907770,550000.0,4,1.75,2480,14782,1.0,0,3,3,8,1460,1020
5231000060,310000.0,3,1.75,1490,7150,1.0,0,0,5,6,1490,0
6055000310,530000.0,3,2.5,3660,39478,2.0,0,2,4,9,3260,400
3216900060,390000.0,4,2.5,2340,8548,2.0,0,0,3,8,2340,0
7967200060,243000.0,3,1.75,1450,12125,1.0,0,0,4,7,1450,0
8077210350,639000.0,4,2.5,2210,9875,2.0,0,0,3,9,2210,0
7203000640,215000.0,4,1.0,1130,7400,1.0,0,0,4,7,1130,0
